aparelho;ord;avaliacao;estrela
a02;1862;Goste, a cÉmera tem uma qualidade ¢tima. S¢ achei ruim n∆o ter opá∆o para incluir a digital.;3
a02;1869;Considerando o celular de entrada, atende bem a maioria das pessoas que faz seu uso b†sico como rede sociais, e apps de contas bancarias. Achei elegante e moderno, recomendo esse produto.;3
a02;1876;A capa de vermelho n∆o gostei pq vÇi com macha;3
a02;1883;Gostei do produto, recomendo ok;3
a02;1890;Gostei do produto,aparelho muito bom facil de manusea,recomendo.;3
a02;1897;Gostei do produto, porÇm ele n∆o vem com fones de ouvido.;3
a02;1904;Celular atende o que preciso. Para o b†sico, ok! Satisfeito;3
a02;1911;Custo benef°cio muito bom. Adorei! AlÇm do tamanho, que Ç grande,a bateria Ç uma das melhores. Foi o que eu precisava.;3
a02;1918;Aparelho bom para as funá‰es b†sicas do dia a dia!;3
a02;1925;A cÉmera tem uma resoluá∆o razo†vel e para fazer o b†sico Ç bom;3
a02;1932;O aparelho Ç bom, pelo preáo q foi n esperava muito.;3
a02;1939;Celular ¢timo e lindo Minha filha est† amando.;3
a02;1946;O Aparelho Ç lindo e simples, pra usar os apps b†sicos, bem funcional.;3
a02;1953;VOU MANDAR TROCAR, ELE DEU DEFEITO, TELA TRAVOU IMPOSSIBILITANDO O USO, ESTOU INDIGNADA, CHATEADA E MUITO TRISTE. ESTPERO QUE A AMERICANAS RESOLVA LOGO;3
a02;1960;Gostei muito do produto mais n∆o gostei nem um pouco em quest∆o de entrega no caso prazo me deram um prazo e entregaram muito depois do dia combinado foi um atraso enorme e n∆o me deram nem um tipo de informaá∆o sobre oque havia acontecido mais fora isso o produto eh perfeito recomendo!!!;3
a02;1967;Gostei muito do produto mais n∆o gostei nem um pouco em quest∆o de entrega no caso prazo me deram um prazo e entregaram muito depois do dia combinado foi um atraso enorme e n∆o me deram nem um tipo de informaá∆o sobre oque havia acontecido mais fora isso o produto eh perfeito recomendo!!!;3
a02;1974;Ele chegou tem poucos dias. Comprei para o meu pai. Acho que ele ir† gostar. O preáo tambÇm foi bom.;3
a02;1981;‡timo, so falha no carregador que pela bateria que tem, podia ser uma tipo a do moto g9 que tem bateria igual. Paz Deus abenáoe;3
a02;1988;Muito bom gostei do produto perfeito;3
a02;1995;O PRODUTO TEM BOA QUALIDADE, A COR VERMELHA ê LINDA. A BATERIA DURADOURA.;3
a02;2002;"Bom para redes sociais, fotos e ligaá‰es normais, mas para determinadas funá‰es em que ""foráam"" o processador, ele n∆o Ç muito indicado.";3
a02;2009;Esse modelo Ç ¢timo para cumprir a simples necessidade de responder ao whatsapp. N∆o disp‰e de grandes recursos, mas eu n∆o precisava.;3
a02;2016;muito bom recomendo muito eu ganhei e amei o presente;3
a02;2022;muito bom recomendo muito eu ganhei e amei o presente;3
a02;2028;s¢ recomendo para funá‰es b†sicas do b†sico,se for jogar,abrir mais de tràs telas n∆o recomendo ,vai travar e travar;3
a02;2034;s¢ recomendo para funá‰es b†sicas do b†sico,se for jogar,abrir mais de tràs telas n∆o recomendo ,vai travar e travar;3
a02;2040;Gostei muito do produto.eu recomendo;3
a02;2046;Pra usar no dia a dia em redes sociais e Whatsapp vai bem. Aplicativos de bancos funcionam bem tambem agora quem quer mais agilidade e rapidez eu recomendo um melhor pr outros recursos. E atÇ agora nao travou rsrsrsrs!;3
a02;2052;muito bom jeite na americanas vc acha tudo de bom so na asmeticanas;3
a02;2058;Custo benef°cio bom, n∆o Ç o melhor celular, mas vale o que paguei.;3
a02;2064;Celular para atividades b†sicas, internet, mensagens e apps leves/simples. O desempenho Ç ok, as vezes n∆o Ç t∆o responsivo quanto o desejado, mas nada que prejudique. Pelo valor e especificaá‰es do aparelho, esse desempenho j† era esperado.;3
a02;2070;Gostei do celular, pois Ç r†pido e eficiente, vale apena o custo benef°cio. Indico;3
a02;2076;Gostei muito cÉmera maravilhosa, amplo, designer moderno.;3
a02;2082;ê um bom aparelho mas deveria vir com fone de ouvido.;3
a02;2088;chegou antes do praso minh m∆e amou o presente, Estou satisfeita com o pedido.;3
a02;2094;Tamanho bom perfeito para o que eu preciso.;3
a02;2100;Pra quem busca o celular p uso basico esse e muito bom ..;3
a02;2106;O aparelho Ç bom, atÇ agora n∆o houve nenhum problema, estava ciente que iria vir sem fone de ouvido, j† que Ç informado, mas gostaria de saber o porquà, j† que outros aparelhos s∆o acompanhados de fone de ouvido. Ele Ç bom para atender as necessidades m°nimas.;3
a02;2112;¢timo adoro eu comprei pra minha filha ela adorou;3
a02;2118;Eu s¢ n∆o gostei do tamanho da tela muito grande prefiro os de telas menores;3
a02;2124;Muito bom ta com 2 dias que estou com ele so nao gostei porque nao pega aplicativo kway mais fora isso Ç bom;3
a02;2130;o celular Ç bom para o uso, por enquanto n∆o est† travando;3
a02;2136;Produto bom para p£blicos n∆o muito exigente mas tem um bom desempenho mesmo atende a todas as necessidades, comprei para o mu irm∆o!;3
a02;2142;Muito bom minha filha adorou Valeu.....................;3
a02;2148;Produto chegou dentro do prazo, aparelho com bom funcionamento, a £nica queixa n∆o acompanha fones de ouvido.;3
a02;2154;Ele e um bom custo benef°cio booooom para jogos e ver filmes e YouTube;3
a03;2513;O produto Ç bom mas em comparaá∆o a um modelo anterior fica um pouco a desejar, o modelo anterior da mesma linha tem alguns recursos a mais, mas o produto Ç bom,;3
a03;2520;Recomendo para quem n∆o quer muitos detalhes, fica pedindo pra atualizar o tempo todo.;3
a03;2527;Mesmo com poucos aplicativos instalados, Ç muito lento para abri-los e executa-los.;3
a03;2534;bom dia! gostaria de solicitar troca, pois bateria descarrega . a noite est† com 40%, no outro dia est† descarregado;3
a03;2541;Poderia ter impress∆o digital para dar mais seguranáa;3
a03;2548;custo beneficio de bom tamanho. por ser um produto b†sico, suas funá‰es deveriam ser menos complicadas. um manual impresso completo deveria acompanhar o produto;3
a03;2555;Bateria tem boa duraá∆o, e r†pido, atende bem pelo pacote oferecido, unica coisa que nao informaram Ç que ele apenas desbloqueado por senha. Isto Ç seu ponto negativo.;3
a03;2562;Celular bom, Nao travar, mimha mae gostou do presente!;3
a03;2569;O produto atende as minhas expectativas. Falta um †udio estÇrio. Ah, seria interessante um carregador com uma capacidade maior.;3
a03;2576;A notificaáao do watssap n∆o funciona o tempo todo e n∆o funciona a funá∆o de aviso de notificaáoes n∆o vistas;3
a03;2583;A entrega foi bem antes do prazo,bom aparelho pelo preáo .;3
a03;2590;Celular basico mas atendeu a necessidade, comprei para o meu irm∆o de 15 anos que estava sem celular , ele adorou , infelizmente n∆o acompanha fone de ouvido;3
a03;2596;Est† bulgando ligaá‰es de zap;3
a03;2604;Bom produto. Atende as expectativas.;3
a03;2611;O celular esquenta demais. Nao recomendo.;3
a03;2618;A cÉmera deixa a desejar. ê um basic∆o que atende a necessidade para pessoas pouco exigentes.;3
a03;2625;muito aplicativo instalado ru°do no †udio em msg do Whatsapp;3
a03;2632;Gostei muito;3
a03;2639;Produto atÇ bom pelo preáo, mas muito cheio de problemas para passar de uma marca para outra.;3
a03;2646;otimo custo beneficio;3
a03;2653;a bateria e muito ruim descarregar rapidamente;3
a03;2660;Celular b†sico ,cÉmera n∆o muito boa mas com um bom tamanho aparància bem boa e muito f†cil manuseio;3
a03;2667;Entrega super r†pida dando baile na concorrància. O celular Ç b∆o, mineiramente falando;3
a03;2674;‡tima qualidade do produto porÇm demora na entrega;3
a03;2681;Bom custo benef°cio mas o †udio do aparelho Ç ruim. Em uma ligaá∆o n∆o escuto bem a pessoa e a pessoa tambÇm n∆o compreende o que falo;3
a03;2688;N∆o percebi que ele n∆o compartilha imagens, com a TV, por exemplo.;3
a03;2695;Gostei do produto, mais poderia enviar o fone de ouvido;3
a03;2702;Todo celular precisar vir com os acess¢rios. O fone de ouvido n∆o vem junto;3
a03;2709;N tem a melhor imagem e o †udio tb deixa a desejar mas pelo preáo j† esperava isso Ç um bom celular de entrada para quem n precisa de muito desempenho;3
a03;2716;CÉmera frontal pÇssima qualidade, n∆o recomendo;3
a03;2723;um aparelho com ¢timo custo benef°cio Ç que atende minhas necessidades;3
a03;2730;um aparelho com ¢timo custo benef°cio Ç que atende minhas necessidades;3
a03;2737;eu recomendo o produto e bom e a entrega foi muito r†pida gostei;3
a03;2744;eu recomendo o produto e bom e a entrega foi muito r†pida gostei;3
a03;2751;o celular tem cÉmera boa, o volume legal, tudo ok atÇ um m/às ,porem exatamente com um màs teve um probleminha , os audios de vez enquando ficam baixo baixo quase n∆o dar pra ouvir depois volta ao normal.;3
a03;2757;Trava muito, tem num um mes que comprei;3
a03;2763;Muito bom. Peguei na loja no outro dia;3
a03;2769;Bom atÇ o momento. Meus filhos gostaram;3
a03;2775;Tive que ligar o celular pelos dados moveis n∆o concetava o Wi-Fi, ap¢s acessar a tela inicial tive que formatar modelo de f†brica e ai sim conectou Wi-Fi e ficou tudo bem, ainda bem que eu soube resolver o problema!;3
a03;2781;Celular basico, n∆o d† pra usar nada app pesado ou usar diversar telas que ele trava. S¢ coloquei whatsapp, bloco de notas e uns app leves j† fica travando.;3
a03;2787;Queria o aparelho para uso b†sico, o £nico ponto negativo s∆o as cÉmeras. E gostaria de falar sobre o prazo de entrega... Chegou dois dias antes do prazo e estou muito decepcionada com a transportadora, pois j† comprei outras vezes e com uma semana, duas semanas j† estava com o produto. Precisam melhorar no roteiro de entrega!;3
a03;2793;AtÇ o momento bom... vamos ver nos pr¢ximos dias em que estarei usando os seus recursos...;3
a03;2799;Carregamento r†pido ausente e tela mais clara;3
a03;2805;Ele tem uma boa configuraá∆o tendo em vista a faixa de preáos. Eu n∆o necessito de um top de linha no momento, e nem jogo pelo celular, ent∆o o A03 Ç mais do que suficiente. Mas vale lembrar que a sensibilidade do touch Ç bem ruim, n∆o d† para usar pel°cula se n∆o fica pior ainda.;3
a03;2811;recomendo o produto, parece parece de boa qualidade;3
a03;2817;Custo benef°cio pois hoje os smartphones deve ser de 64 gb para cima;3
a03;2823;Produtos chegaram 1 dia antes da £ltima data estipulada. Mal embalado nas pr¢prias caixas e saco pl†stico, as pr¢prias caixas do aparelho celulares amassadas devido ao mal transporte pelos transportadores. Ambos aparelhos ao jogar um jogo depois de 15 minutos comeáa a bugar a tela. Ambos celulares. Comprei 2 iguais. Fico na d£vida se a forma que chegou caixas amassadas pode ter danificado alguma coisa.ver mais;3
a03;3153;Otimo custo beneficio quando pesquisei, para quem utiliza pra funá‰es b†sicas no caso minha m∆e era otimo, mas com 72 dias de uso deu problema no Touch, parou literalmemte da noite para o dia, de manh∆ foi utilizar e j† n∆o funcionava. Levarei na assistància uma vez que est† na garantia.;3
a03;3160;Bom produto. Vale custo- benef°cio;3
a03;3167;Ele Ç muito bom, mas eu esperava mais da cÉmera;3
a03;3174;Bom design. Foto mediana. Simpl¢rio.;3
a03;3181;Uma ¢tima opá∆o para custo benef°cio, quem n∆o quer gastar muito e ter um celular para dia dia, ir† atende perfeitamente, super recomendo.;3
a03;3188;aparelho atende o que promete muito bom recomendo;3
a03;3195;ê um bom aparelho com um bom custo benef°cio, caso seja usado para uso b†sico (navegar na internet, trocar mensagens, jogar jogos simples, etc.), mas n∆o Ç capaz de tarefas e jogos mais pesados devido ao processador e GPU serem lentos. As cÉmeras s∆o simples mas dentro do esperado. Antes de ter este modelo eu tive tambÇm um Galaxy A01 e fiquei impressionado com o quanto o A03S melhorou no quesito bateria, a bateria dele Ç bastante dur†vel, porÇm o carregamento Ç lento devido ao carregador que Ç incluso. O ponto mais negativo atÇ o momento Ç que n∆o vem com fones de ouvido, mas isso Ç o padr∆o para o modelo. Chegou em perfeito estado, funcionando conforme o esperado, lacrado e foi entregue antes do prazo limite.ver mais;3
a03;3202;Muito bom eu recomendo pra parentes e amigos;3
a03;3209;Gostei do produto mas ainda estou conhecendo direito;3
a03;3216;Recebi o produto antes do prazo esperado adorei.;3
a03;3223;Comprei para minha filha ela amou. eu recomendo o celular.;3
a03;3230;Comprei para minha filha ela amou. eu recomendo o celular.;3
a03;3237;aparelhe atende as necessidades b†sicas.;3
a03;3244;O aparelho chegou a dois dias. T† funcionando. N∆o d† pra saber se Ç bom!;3
a03;3251;Boa opá∆o para quem n∆o precisa de muitos recursos, e s¢ necessita de um aparelho b†sico;3
a03;3258;Celular com bons recursos, com qualidade no desempenho e tambÇm nas fotos. Vale o custo/benef°cio.;3
a03;3265;Um produto muito bom est† suprindo minhas necessidades recomendo;3
a03;3271;Bom aparelho mais o ideal Ç fazer todos os ajustes para sentir a diferenáa de outros.;3
a03;3279;Para o que se prop‰e, bom! N∆o procurava algo muito rebuscado.;3
a03;3286;Comprei um da Cor preta. Mem¢ria boa, porÇm a cÉmera para selfie n∆o Ç t∆o boa. ê leve e fino,f†cil de guardar na bolsa.;3
a03;3293;s¢ a bateria que descarrega r†pido, isso eu n∆o gostei.;3
a03;3300;O produto atende minha necessidade.;3
a03;3307;Tela grande, ¢timo processador;3
a03;3314;ê um aparelho de entrada, sem d£vidas. Mas pelo preáo atual Ç uma opá∆o vi†vel. Com 4GB de RAM e 64GB de armazenamento, d† pra fazer as coisas do dia a dia sem travadas. Nada de altas produá‰es para multim°dia ou jogos pesad‰es. Bateria tem boa duraá∆o. Carregador fracote (s¢ 5W) que fica na tomada um temp∆o. O restante do conjunto cumpre o que promete!ver mais;3
a03;3321;Bonito e barato, mas dava pra ser melhor.;3
a03;3328;11 meses de uso do a03s e estou gostando, as vezes para mais Ç s¢ apagar a tela e acender que volta normal.;3
a03;3334;e um bom produto! pode compra sem medo, no meu caso eu estou gostando muito;3
a03;3340;Atende as necessidades porÇm a qualidade de cÉmera n∆o Ç boa e nem vem com fone de ouvido;3
a03;3346;Faltou a nota fiscal tradicional;3
a03;3516;Um celular grande e com uma bateria miito boa, mas a resoluáao da tela deixa a desejar, pelo preáo Ç uma boa compra;3
a03;3523;Mas o menos;3
a03;3530;Vai atender as minhas expectativas.;3
a03;3537;S¢ demorou a entrega;3
a03;3544;"E b†sico, funciona, mas n∆o agrega muito. O tamanho um pouco grande, o ideal seria 6"". A entrega foi feita rapidamente.";3
a03;3551;A cÉmera frontal Ç horr°vel e pra jogos nem compre;3
a03;3558;N∆o Ç top de linha, mas d† pra rodar bem devido sua RAM de 4 gb;3
a03;3565;Tem detalhes na parte traseira que gostei. ê um aparelho de entrada, para atividades simples do dia a dia;3
a03;3572;Por enquanto atendeu minhas expectativas.;3
a03;3579;Infelizmente veio com defeito, estou praticamente sem celular;3
a03;3586;Ele nao gostou pra jogar dei o meu moto g 10 pra ele.esse nao tem sensor de digital e o carregador dos antigos b†sicas dos b†sicos msm;3
a03;3593;O £nico defeito que veio no meu foi o touch, que vire e mexe trava e eu n∆o consigo usar adequadamente. N∆o sei se Ç um defeito de f†brica ou se o modo como foi mal embalado causou o problema.;3
a03;3600;Muita expectativa pra pouco produto, acho que fui sorteado.;3
a03;3607;S¢ n∆o veio o fone de ouvido. Pra quem n∆o vai utilizar muito app ele e bom. Acaso contr†rio n∆o recomendo.;3
a03;3614;est† longe de ser um celular top de linha, mas o custo benef°cio Ç ¢timo. ê um celular muito bom para uso que n∆o exija demais;3
a03;3621;atende o esperado;3
a03;3628;O aparelho em si Ç excelente, porÇm, estou tendo problemas com wi-fi, conecta e rapidamente desconecta. Vi na internet q esses aparelhos apresentam esse problema, mas n∆o estou conseguindo solucionar.;3
a03;3635;ê um celular barato n∆o d† para exigir muito mas em quest∆o de cÉmeras perdi feio para celular mais antigos como J5 ou A10. Comprei para meu pai como ele j† tem 71 anos funcionando WhatsApp est† ¢timo para ele, ent∆o ele n∆o reclamou de nada atÇ agora. Moro no Rio Grande do Sul levou uma semana para o produto chegar.;3
a03;3642;Gostei muito produto Mas pensei q vinha fone de ouvido junto Agora q fui ver q alguns aparelhos da Samsung n∆o vem com fone;3
a03;3649;Produto atende as minhas necessidades;3
a03;3656;Bom produto,a entrega foi perfeita,mas faltou um acess¢rio q Ç mt necess†rio,o fone de ouvido q n veio junto c o aparelho.;3
a03;3663;Entrada do carregador poderia ser tipo c , me decepcionei....;3
a03;3670;Produto veio em uma caixa grande sem pl†stico bolha, caixa do celular sambando. Mas chegou r†pido;3
a03;3677;Celular custo benef°cio perfeito pelas qualidades , comprei para minha m∆e e ela amou;3
a03;3684;E um aparelho mais ou menos, pra quem quer um aparelho r†pido ele nao e!;3
a03;3691;Celular muito bom, e com bom custo benef°cio, porÇm, tivemos problemas com a entrega do mesmo, no qual as informaá‰es de endereáo estavam todas corretas e mesmo assim n∆o conseguiram entregar em um primeiro momento, fazendo com que eu tivesse que passar mais informaá‰es para acharem o endereáo e atrasando a entrega em 7 dias.;3
a03;3698;A minha avaliaá∆o est† sendo 3 estrelas, devido ao prazo de entrega que n∆o foi cumprido!;3
a03;3705;Um bom celular de boa mem¢ria, como nao tenho muitos aplicativos nao trava;3
a03;3712;E um celular basico e bom, boa bateria, boa mem¢ria, a camera e claro, nao e muito boa rs;3
a03;3719;Necessario troca, pois a bateria esta demorando de mais para carregar.;3
a03;3725;CÉmera frontal pÇssima. No demais tudo ok, bom custo benef°cio.;3
a03;3731;Liga, tira foto, rede social e navega na internet , ou seja, b†sico;3
a03;3737;o meu a03 para de funcionar o touch-screen quando eu coloco ela para carregar, para voltar ao normal, ap¢s carregar tenho que reiniciar o celular. j† solicitei a troca, n∆o sei se Ç normal.;3
a03;3743;Telefone bom, mais a log°stica na entrega foi horr°vel;3
a03;3905;Celular b†sico, que deveria ser mais em conta. CÉmera: se vocà quer fotos legais a cÉmera Ç bem ruim, deixa a desejar. Telefone um pouco pesado. No geral d† para usar possui muitas funá‰es.;3
a03;3912;Um dos celulares de entrada da Samsung. Depois do A01, o A03 Ç uma outra opá∆o razo†vel de celular com baixo custo. Mesmo assim, algumas caracter°sticas poderiam ser bem melhores, como a qualidade da cÉmera por exemplo.;3
a03;3919;A entrega nao foi no dia combinado;3
a03;3926;Muito melhor do que eu esperava.;3
a03;3933;Bom mesmo;3
a03;3940;Em quest∆o de qualidade pÇssimo lento trava com facilidade. Em quest∆o de preáo quando comprei estava mais barato e mesmo assim na minha pela qualidade devia ter sido ainda mais barato.;3
a03;3946;"O celular apresentou defeito no 3¯ dia de uso. Solicitei o cancelamento da compra mas dando ""reset"" voltou a funcionar. ê um produto duvidoso. N∆o sei se apresentar† mais defeitos... Me arrependi da compra e ainda foi presente.";3
a03;3952;Celular b†sico, primeiros minutos de uso j† estava travando.;3
a03;3958;To gostando era oque eu estava precisando;3
